strike,impliedVolatility,bid,ask,volume,log_moneyness,tau,type,_spot
660.0,0.3742738354492187,86.61,89.66,31.0,-0.12200309462602889,0.07118412046543464,call,745.6400146484375
661.0,0.37567763000488286,85.63,88.84,1.0,-0.12048908979481393,0.07118412046543464,call,745.6400146484375
662.0,0.37280900634765624,84.65,87.86,1.0,-0.11897737370949199,0.07118412046543464,call,745.6400146484375
663.0,0.3698793481445312,83.66,86.88,3.0,-0.11746793946063766,0.07118412046543464,call,745.6400146484375
664.0,0.36701072448730465,82.68,85.9,20.0,-0.1159607801700663,0.07118412046543464,call,745.6400146484375
665.0,0.3640810662841797,81.7,84.92,31.0,-0.11445588899064599,0.07118412046543464,call,745.6400146484375
666.0,0.3611514080810546,80.72,83.94,60.0,-0.11295325910611109,0.07118412046543464,call,745.6400146484375
667.0,0.35822174987792965,79.74,82.96,31.0,-0.11145288373087649,0.07118412046543464,call,745.6400146484375
668.0,0.3544986425781249,78.76,81.95,1.0,-0.10995475610985446,0.07118412046543464,call,745.6400146484375
669.0,0.3523013989257812,77.78,81.0,2.0,-0.1084588695182717,0.07118412046543464,call,745.6400146484375
670.0,0.348639326171875,76.8,79.99,1859.0,-0.10696521726148839,0.07118412046543464,call,745.6400146484375
671.0,0.3463810479736328,75.83,79.04,10.0,-0.10547379267481845,0.07118412046543464,call,745.6400146484375
672.0,0.3429325961303711,74.85,78.04,1.0,-0.10398458912335067,0.07118412046543464,call,745.6400146484375
673.0,0.3406743179321289,73.87,77.09,1.0,-0.10249760000177238,0.07118412046543464,call,745.6400146484375
674.0,0.33789724609375,72.9,76.12,1.0,-0.10101281873419313,0.07118412046543464,call,745.6400146484375
675.0,0.33515069152832033,71.92,75.15,44.0,-0.09953023877397033,0.07118412046543464,call,745.6400146484375
676.0,0.3321294815063477,70.95,74.17,1.0,-0.09804985360353603,0.07118412046543464,call,745.6400146484375
677.0,0.3286199951171874,69.98,73.17,2.0,-0.09657165673422523,0.07118412046543464,call,745.6400146484375
678.0,0.32651430328369135,69.01,72.23,12.0,-0.09509564170610463,0.07118412046543464,call,745.6400146484375
679.0,0.32300481689453114,68.04,71.23,1.0,-0.09362180208780405,0.07118412046543464,call,745.6400146484375
680.0,0.3208686077880859,67.07,70.29,109.0,-0.09215013147634776,0.07118412046543464,call,745.6400146484375
681.0,0.3182441223144531,66.1,69.33,123.0,-0.09068062349698776,0.07118412046543464,call,745.6400146484375
682.0,0.31537549865722647,65.13,68.36,2.0,-0.08921327180303813,0.07118412046543464,call,745.6400146484375
683.0,0.31250687499999996,64.17,67.39,4.0,-0.08774807007571014,0.07118412046543464,call,745.6400146484375
684.0,0.30982135498046875,63.2,66.43,1.0,-0.08628501202394973,0.07118412046543464,call,745.6400146484375
685.0,0.30713583496093744,62.24,65.47,34.0,-0.08482409138427487,0.07118412046543464,call,745.6400146484375
686.0,0.3042061767578125,61.27,64.5,1.0,-0.0833653019206149,0.07118412046543464,call,745.6400146484375
687.0,0.3008187594604492,60.31,63.51,1.0,-0.0819086374241509,0.07118412046543464,call,745.6400146484375
688.0,0.29892668853759763,59.35,62.59,2.0,-0.08045409171315655,0.07118412046543464,call,745.6400146484375
689.0,0.29614961669921874,58.39,61.63,2.0,-0.07900165863284161,0.07118412046543464,call,745.6400146484375
690.0,0.29337254486083975,57.44,60.67,149.0,-0.0775513320551951,0.07118412046543464,call,745.6400146484375
691.0,0.29077857666015616,56.48,59.72,2.0,-0.07610310587883025,0.07118412046543464,call,745.6400146484375
692.0,0.28815409118652335,55.53,58.77,2.0,-0.07465697402883055,0.07118412046543464,call,745.6400146484375
693.0,0.2854685711669921,54.58,57.82,6.0,-0.07321293045659699,0.07118412046543464,call,745.6400146484375
694.0,0.28281356842041017,53.63,56.87,8.0,-0.07177096913969569,0.07118412046543464,call,745.6400146484375
695.0,0.28009753112792957,52.68,55.92,206.0,-0.07033108408170805,0.07118412046543464,call,745.6400146484375
696.0,0.277778218383789,51.73,54.99,2.0,-0.06889326931208051,0.07118412046543464,call,745.6400146484375
697.0,0.27503166381835936,50.79,54.04,2.0,-0.06745751888597624,0.07118412046543464,call,745.6400146484375
698.0,0.27225459197998036,49.85,53.09,1.0,-0.06602382688412775,0.07118412046543464,call,745.6400146484375
699.0,0.26984372741699214,48.91,52.16,4.0,-0.06459218741268995,0.07118412046543464,call,745.6400146484375
700.0,0.2672192419433594,48.1,51.22,211.0,-0.0631625946030955,0.07118412046543464,call,745.6400146484375
701.0,0.26471682556152343,47.04,50.29,1.0,-0.06173504261191007,0.07118412046543464,call,745.6400146484375
702.0,0.2622144091796875,46.1,49.36,1.0,-0.06030952562068902,0.07118412046543464,call,745.6400146484375
703.0,0.25965095825195317,45.18,48.43,1.0,-0.05888603783583533,0.07118412046543464,call,745.6400146484375
704.0,0.25724009368896483,44.25,47.51,1.0,-0.057464573488457814,0.07118412046543464,call,745.6400146484375
705.0,0.2540968145751954,43.33,46.55,59.0,-0.05604512683423154,0.07118412046543464,call,745.6400146484375
706.0,0.25214370910644535,42.4,45.66,1.0,-0.05462769215325809,0.07118412046543464,call,745.6400146484375
707.0,0.2498243963623047,41.49,44.75,50.0,-0.05321226374992739,0.07118412046543464,call,745.6400146484375
708.0,0.2472609454345703,40.57,43.83,1.0,-0.05179883595278036,0.07118412046543464,call,745.6400146484375
709.0,0.24485008087158205,39.66,42.92,10.0,-0.05038740311437272,0.07118412046543464,call,745.6400146484375
710.0,0.2425307681274414,38.75,42.02,78.0,-0.04897795961113909,0.07118412046543464,call,745.6400146484375
711.0,0.24021145538330074,37.85,41.12,6.0,-0.0475704998432593,0.07118412046543464,call,745.6400146484375
712.0,0.23780059082031246,36.95,40.22,15.0,-0.04616501823452439,0.07118412046543464,call,745.6400146484375
713.0,0.2355423126220703,36.05,39.33,5.0,-0.0447615092322042,0.07118412046543464,call,745.6400146484375
714.0,0.2332229998779297,35.16,38.44,1.0,-0.04335996730691584,0.07118412046543464,call,745.6400146484375
715.0,0.23084265258789063,34.77,37.55,322.0,-0.04196038695249255,0.07118412046543464,call,745.6400146484375
716.0,0.22855385711669923,33.39,36.67,1.0,-0.04056276268585457,0.07118412046543464,call,745.6400146484375
717.0,0.22623454437255858,32.51,35.79,3.0,-0.0391670890468798,0.07118412046543464,call,745.6400146484375
718.0,0.22400678344726557,31.64,34.92,14.0,-0.037773360598275955,0.07118412046543464,call,745.6400146484375
719.0,0.22171798797607417,30.77,34.05,1.0,-0.03638157192545343,0.07118412046543464,call,745.6400146484375
720.0,0.1968158932495117,29.9,31.7,105.0,-0.03499171763639922,0.07118412046543464,call,745.6400146484375
721.0,0.21741505249023438,29.05,32.34,2.0,-0.033603792361551116,0.07118412046543464,call,745.6400146484375
722.0,0.21524832611083983,28.19,31.49,12.0,-0.03221779075367394,0.07118412046543464,call,745.6400146484375
723.0,0.21299004791259768,27.35,30.64,29.0,-0.03083370748773546,0.07118412046543464,call,745.6400146484375
724.0,0.20983151016235352,27.94,29.73,60.0,-0.02945153726078376,0.07118412046543464,call,745.6400146484375
725.0,0.2068865933227539,25.94,28.84,79.0,-0.028071274791825442,0.07118412046543464,call,745.6400146484375
726.0,0.20670348968505853,24.84,28.15,14.0,-0.02669291482170411,0.07118412046543464,call,745.6400146484375
727.0,0.20475038421630853,24.02,27.34,6.0,-0.025316452112980812,0.07118412046543464,call,745.6400146484375
728.0,0.2026752096557617,23.21,26.53,5.0,-0.023941881449814184,0.07118412046543464,call,745.6400146484375
729.0,0.20069158691406247,22.4,25.73,2.0,-0.022569197637841987,0.07118412046543464,call,745.6400146484375
730.0,0.1955036505126953,21.61,24.7,318.0,-0.021198395504063414,0.07118412046543464,call,745.6400146484375
731.0,0.19229933685302736,21.29,23.82,27.0,-0.019829469896721703,0.07118412046543464,call,745.6400146484375
732.0,0.19486278778076171,20.04,23.38,14.0,-0.018462415685188624,0.07118412046543464,call,745.6400146484375
733.0,0.1873555386352539,19.79,22.19,58.0,-0.01709722775984867,0.07118412046543464,call,745.6400146484375
734.0,0.1912312322998047,18.51,21.87,45.0,-0.01573390103198456,0.07118412046543464,call,745.6400146484375
735.0,0.1746603530883789,17.76,19.99,182.0,-0.014372430433663444,0.07118412046543464,call,745.6400146484375
736.0,0.17667449310302735,17.02,19.54,18.0,-0.013012810917623975,0.07118412046543464,call,745.6400146484375
737.0,0.1723410403442383,17.64,18.61,88.0,-0.011655037457163587,0.07118412046543464,call,745.6400146484375
738.0,0.1720053503417969,16.36,18.0,189.0,-0.010299105046027674,0.07118412046543464,call,745.6400146484375
739.0,0.16785500122070315,16.13,17.1,100.0,-0.008945008698298375,0.07118412046543464,call,745.6400146484375
740.0,0.16423870437622073,15.5,16.25,1042.0,-0.0075927434482846905,0.07118412046543464,call,745.6400146484375
741.0,0.17191379852294925,14.75,16.31,356.0,-0.006242304350413332,0.07118412046543464,call,745.6400146484375
742.0,0.16079025253295898,13.92,14.88,831.0,-0.0048936864791197495,0.07118412046543464,call,745.6400146484375
743.0,0.15805895660400393,13.17,14.13,165.0,-0.003546884928741012,0.07118412046543464,call,745.6400146484375
744.0,0.15454947021484378,13.27,13.33,102.0,-0.0022018948134082906,0.07118412046543464,call,745.6400146484375
745.0,0.15314567565917972,12.65,12.71,1434.0,-0.00085871126694062,0.07118412046543464,call,745.6400146484375
746.0,0.15171136383056644,12.04,12.1,840.0,0.00048267055726062495,0.07118412046543464,call,745.6400146484375
747.0,0.1503686038208008,11.45,11.51,1661.0,0.0018222554863171012,0.07118412046543464,call,745.6400146484375
748.0,0.14896480926513672,10.87,10.93,1674.0,0.003160048327977059,0.07118412046543464,call,745.6400146484375
749.0,0.14777463562011722,10.32,10.38,463.0,0.004496053870719315,0.07118412046543464,call,745.6400146484375
750.0,0.14630980651855469,9.78,9.82,3175.0,0.005830276883855982,0.07118412046543464,call,745.6400146484375
751.0,0.14527221923828126,9.25,9.31,275.0,0.0071627221176346215,0.07118412046543464,call,745.6400146484375
752.0,0.14405152832031248,8.75,8.8,265.0,0.008493394303339723,0.07118412046543464,call,745.6400146484375
753.0,0.14292238922119144,8.26,8.31,138.0,0.009822298153393496,0.07118412046543464,call,745.6400146484375
754.0,0.14185428466796873,7.79,7.84,88.0,0.011149438361455792,0.07118412046543464,call,745.6400146484375
755.0,0.14084721466064454,7.33,7.39,1062.0,0.012474819602524443,0.07118412046543464,call,745.6400146484375
756.0,0.1397791101074219,6.9,6.95,130.0,0.01379844653303276,0.07118412046543464,call,745.6400146484375
757.0,0.1387720401000977,6.48,6.53,128.0,0.015120323790948558,0.07118412046543464,call,745.6400146484375
758.0,0.13785652191162112,6.08,6.13,4736.0,0.016440455995871458,0.07118412046543464,call,745.6400146484375
759.0,0.137002038269043,5.7,5.75,339.0,0.01775884774912975,0.07118412046543464,call,745.6400146484375
760.0,0.13593393371582033,5.33,5.37,2775.0,0.019075503633876605,0.07118412046543464,call,745.6400146484375
761.0,0.1352320364379883,4.98,5.03,620.0,0.020390428215185698,0.07118412046543464,call,745.6400146484375
762.0,0.13446910461425782,4.65,4.7,186.0,0.021703626040146157,0.07118412046543464,call,745.6400146484375
763.0,0.1336146209716797,4.34,4.38,212.0,0.02301510163795691,0.07118412046543464,call,745.6400146484375
764.0,0.13288220642089843,4.04,4.08,316.0,0.024324859520020416,0.07118412046543464,call,745.6400146484375
765.0,0.13224134368896484,3.75,3.8,22617.0,0.025632904180035564,0.07118412046543464,call,745.6400146484375
766.0,0.1315394464111328,3.49,3.53,447.0,0.026939240094091047,0.07118412046543464,call,745.6400146484375
767.0,0.13099013549804686,3.23,3.28,370.0,0.028243871720755955,0.07118412046543464,call,745.6400146484375
768.0,0.13034927276611324,2.99,3.04,223.0,0.029546803501171955,0.07118412046543464,call,745.6400146484375
769.0,0.12967789276123048,2.77,2.81,590.0,0.03084803985914378,0.07118412046543464,call,745.6400146484375
770.0,0.12915909912109375,2.56,2.6,1666.0,0.03214758520122936,0.07118412046543464,call,745.6400146484375
771.0,0.12857927093505855,2.36,2.4,987.0,0.03344544391682934,0.07118412046543464,call,745.6400146484375
772.0,0.12799944274902342,2.18,2.21,2581.0,0.034741620378276036,0.07118412046543464,call,745.6400146484375
773.0,0.12760271820068358,2.0,2.04,216.0,0.03603611894092185,0.07118412046543464,call,745.6400146484375
774.0,0.12720599365234375,1.84,1.88,818.0,0.03732894394322702,0.07118412046543464,call,745.6400146484375
775.0,0.1267787518310547,1.69,1.73,18120.0,0.038620099706846926,0.07118412046543464,call,745.6400146484375
776.0,0.1261684063720703,1.55,1.58,277.0,0.039909590536718484,0.07118412046543464,call,745.6400146484375
777.0,0.1258021990966797,1.42,1.45,428.0,0.041197420721147196,0.07118412046543464,call,745.6400146484375
778.0,0.12549702636718751,1.3,1.33,433.0,0.04248359453189138,0.07118412046543464,call,745.6400146484375
779.0,0.12522237091064453,1.19,1.22,301.0,0.04376811622424806,0.07118412046543464,call,745.6400146484375
780.0,0.12500875,1.09,1.12,1690.0,0.04505099003713724,0.07118412046543464,call,745.6400146484375
781.0,0.12464254272460937,0.99,1.02,365.0,0.0463322201931858,0.07118412046543464,call,745.6400146484375
782.0,0.1243373699951172,0.91,0.93,472.0,0.04761181089881093,0.07118412046543464,call,745.6400146484375
783.0,0.12409323181152344,0.83,0.85,521.0,0.048889766344302976,0.07118412046543464,call,745.6400146484375
784.0,0.12409323181152344,0.75,0.78,229.0,0.05016609070390774,0.07118412046543464,call,745.6400146484375
785.0,0.12384909362792969,0.69,0.71,234.0,0.05144078813590835,0.07118412046543464,call,745.6400146484375
786.0,0.12378805908203125,0.63,0.65,85.0,0.05271386278270627,0.07118412046543464,call,745.6400146484375
787.0,0.124032197265625,0.57,0.6,114.0,0.05398531877090297,0.07118412046543464,call,745.6400146484375
788.0,0.124032197265625,0.52,0.55,7.0,0.055255160211378884,0.07118412046543464,call,745.6400146484375
789.0,0.12391012817382813,0.48,0.5,6.0,0.05652339119937402,0.07118412046543464,call,745.6400146484375
790.0,0.12409323181152344,0.44,0.46,536.0,0.057790015814566977,0.07118412046543464,call,745.6400146484375
791.0,0.12415426635742188,0.4,0.42,8.0,0.059055038121153695,0.07118412046543464,call,745.6400146484375
792.0,0.1245204736328125,0.37,0.39,2.0,0.0603184621679257,0.07118412046543464,call,745.6400146484375
793.0,0.12476461181640625,0.34,0.36,3.0,0.06158029198834784,0.07118412046543464,call,745.6400146484375
794.0,0.12500875,0.31,0.33,1.0,0.0628405316006356,0.07118412046543464,call,745.6400146484375
795.0,0.12500875,0.29,0.3,273.0,0.0640991850078318,0.07118412046543464,call,745.6400146484375
796.0,0.12549702636718751,0.26,0.28,40.0,0.06535625619788293,0.07118412046543464,call,745.6400146484375
797.0,0.125985302734375,0.24,0.26,65.0,0.06661174914371477,0.07118412046543464,call,745.6400146484375
798.0,0.12622944091796873,0.23,0.24,7.0,0.06786566780330852,0.07118412046543464,call,745.6400146484375
799.0,0.12647357910156248,0.21,0.22,1.0,0.06911801611977443,0.07118412046543464,call,745.6400146484375
800.0,0.1274501318359375,0.2,0.21,5190.0,0.07036879802142708,0.07118412046543464,call,745.6400146484375
805.0,0.13037979003906247,0.14,0.15,106.0,0.07659934777206326,0.07118412046543464,call,745.6400146484375
810.0,0.13355358642578125,0.1,0.11,112.0,0.08279131801998423,0.07118412046543464,call,745.6400146484375
815.0,0.13868048828125001,0.08,0.09,6.0,0.08894518359436258,0.07118412046543464,call,745.6400146484375
820.0,0.14258669921875,0.06,0.07,187.0,0.09506141061179856,0.07118412046543464,call,745.6400146484375
825.0,0.14795773925781253,0.05,0.06,94.0,0.10114045668818084,0.07118412046543464,call,745.6400146484375
830.0,0.15235222656250003,0.04,0.05,8.0,0.10718277114414336,0.07118412046543464,call,745.6400146484375
835.0,0.1601646484375,0.04,0.05,24.0,0.11318879520435532,0.07118412046543464,call,745.6400146484375
840.0,0.16358258300781253,0.03,0.04,127.0,0.11915896219085904,0.07118412046543464,call,745.6400146484375
845.0,0.17090672851562502,0.03,0.04,69.0,0.1250936977106737,0.07118412046543464,call,745.6400146484375
850.0,0.17774259765625,0.02,0.04,136.0,0.13099341983786186,0.07118412046543464,call,745.6400146484375
855.0,0.179695703125,0.02,0.03,2.0,0.13685853929026004,0.07118412046543464,call,745.6400146484375
860.0,0.186531572265625,0.02,0.03,2.0,0.14268945960105334,0.07118412046543464,call,745.6400146484375
865.0,0.19336744140625,0.02,0.03,16.0,0.14848657728537912,0.07118412046543464,call,745.6400146484375
870.0,0.20020331054687499,0.02,0.03,170.0,0.15425028200212929,0.07118412046543464,call,745.6400146484375
875.0,0.1992267578125,0.01,0.02,44.0,0.15998095671111423,0.07118412046543464,call,745.6400146484375
880.0,0.20508607421874997,0.01,0.02,1.0,0.16567897782575203,0.07118412046543464,call,745.6400146484375
885.0,0.21289849609375,0.01,0.02,1.0,0.1713447153614293,0.07118412046543464,call,745.6400146484375
890.0,0.21875781249999998,0.01,0.02,148.0,0.1769785330796854,0.07118412046543464,call,745.6400146484375
895.0,0.22461712890624996,0.01,0.02,1.0,0.18258078862835514,0.07118412046543464,call,745.6400146484375
900.0,0.2304764453125,0.01,0.02,10.0,0.1881518336778106,0.07118412046543464,call,745.6400146484375
905.0,0.23633576171874998,0.01,0.02,13.0,0.19369201405342587,0.07118412046543464,call,745.6400146484375
910.0,0.242195078125,0.01,0.02,44.0,0.19920166986439558,0.07118412046543464,call,745.6400146484375
915.0,0.2500075,0.01,0.02,20.0,0.20468113562902107,0.07118412046543464,call,745.6400146484375
920.0,0.25586681640625003,0.01,0.02,25.0,0.21013074039658583,0.07118412046543464,call,745.6400146484375
925.0,0.2617261328125,0.01,0.02,10.0,0.21555080786592493,0.07118412046543464,call,745.6400146484375
930.0,0.26758544921875,0.01,0.02,105.0,0.22094165650080144,0.07118412046543464,call,745.6400146484375
935.0,0.273444765625,0.0,0.02,941.0,0.2263035996421869,0.07118412046543464,call,745.6400146484375
940.0,0.27930408203124996,0.0,0.02,1.0,0.23163694561754938,0.07118412046543464,call,745.6400146484375
945.0,0.2695385546875,0.0,0.01,119.0,0.23694199784724265,0.07118412046543464,call,745.6400146484375
950.0,0.273444765625,0.0,0.01,1.0,0.24221905494808632,0.07118412046543464,call,745.6400146484375
955.0,0.29688203124999996,0.0,0.02,176.0,0.24746841083423013,0.07118412046543464,call,745.6400146484375
960.0,0.28516339843749994,0.0,0.01,3395.0,0.2526903548153817,0.07118412046543464,call,745.6400146484375
965.0,0.2890696093749999,0.0,0.01,1.0,0.2578851716924858,0.07118412046543464,call,745.6400146484375
970.0,0.29688203124999996,0.0,0.01,12959.0,0.26305314185092826,0.07118412046543464,call,745.6400146484375
975.0,0.3007882421875,0.0,0.01,12718.0,0.268194541351347,0.07118412046543464,call,745.6400146484375
980.0,0.304694453125,0.0,0.01,1400.0,0.27330964201811736,0.07118412046543464,call,745.6400146484375
985.0,0.31250687499999996,0.0,0.01,4.0,0.2783987115255887,0.07118412046543464,call,745.6400146484375
990.0,0.31641308593749995,0.0,0.01,9.0,0.28346201348213534,0.07118412046543464,call,745.6400146484375
995.0,0.32031929687499994,0.0,0.01,102.0,0.2884998075120926,0.07118412046543464,call,745.6400146484375
1000.0,0.32813171874999997,0.0,0.01,601.0,0.2935123493356368,0.07118412046543464,call,745.6400146484375
245.0,1.125004375,0.0,0.01,700.0,-1.1129847191017732,0.07118412046543464,put,745.6400146484375
250.0,1.125004375,0.0,0.01,100.0,-1.0927820117842537,0.07118412046543464,put,745.6400146484375
255.0,1.09375453125,0.0,0.01,4.0,-1.072979384488074,0.07118412046543464,put,745.6400146484375
260.0,1.0625046875000002,0.0,0.01,5.0,-1.0535612986309724,0.07118412046543464,put,745.6400146484375
265.0,1.0625046875000002,0.0,0.01,2.0,-1.034513103660278,0.07118412046543464,put,745.6400146484375
270.0,1.0312548437500002,0.0,0.01,1276.0,-1.0158209706481254,0.07118412046543464,put,745.6400146484375
275.0,1.0312548437500002,0.0,0.01,536.0,-0.997471831979929,0.07118412046543464,put,745.6400146484375
280.0,1.000005,0.0,0.01,4.0,-0.9794533264772506,0.07118412046543464,put,745.6400146484375
285.0,0.98437515625,0.0,0.01,14.0,-0.9617537493778497,0.07118412046543464,put,745.6400146484375
290.0,0.9687503125,0.0,0.01,225.0,-0.9443620066659804,0.07118412046543464,put,745.6400146484375
295.0,0.9531254687499999,0.0,0.01,25.0,-0.9272675733066803,0.07118412046543464,put,745.6400146484375
300.0,0.937500625,0.0,0.01,400.0,-0.910460454990299,0.07118412046543464,put,745.6400146484375
305.0,0.9062509375,0.0,0.01,22.0,-0.8939311530390885,0.07118412046543464,put,745.6400146484375
310.0,0.9062509375,0.0,0.01,852.0,-0.8776706321673082,0.07118412046543464,put,745.6400146484375
315.0,0.87500125,0.0,0.01,1685.0,-0.8616702908208671,0.07118412046543464,put,745.6400146484375
320.0,0.87500125,0.0,0.01,101.0,-0.845921933852728,0.07118412046543464,put,745.6400146484375
325.0,0.8437515624999999,0.0,0.01,45.0,-0.8304177473167628,0.07118412046543464,put,745.6400146484375
330.0,0.8437515624999999,0.0,0.01,2.0,-0.8151502751859742,0.07118412046543464,put,745.6400146484375
335.0,0.8281267187499999,0.0,0.01,5.0,-0.8001123978214337,0.07118412046543464,put,745.6400146484375
340.0,0.8125018749999999,0.0,0.01,14.0,-0.785297312036293,0.07118412046543464,put,745.6400146484375
345.0,0.79687703125,0.0,0.01,315.0,-0.7706985126151404,0.07118412046543464,put,745.6400146484375
350.0,0.8437515624999999,0.01,0.02,297.0,-0.7563097751630408,0.07118412046543464,put,745.6400146484375
355.0,0.8281267187499999,0.01,0.02,10.0,-0.7421251401710844,0.07118412046543464,put,745.6400146484375
360.0,0.8125018749999999,0.01,0.02,2.0,-0.7281388981963445,0.07118412046543464,put,745.6400146484375
365.0,0.79687703125,0.01,0.02,5.0,-0.7143455760640087,0.07118412046543464,put,745.6400146484375
370.0,0.7812521875,0.01,0.02,10.0,-0.70073992400823,0.07118412046543464,put,745.6400146484375
375.0,0.773439765625,0.01,0.02,1.0,-0.6873169036760893,0.07118412046543464,put,745.6400146484375
380.0,0.7578149218750001,0.01,0.02,270.0,-0.6740716769260687,0.07118412046543464,put,745.6400146484375
385.0,0.7421900781249999,0.01,0.02,1.0,-0.660999595358716,0.07118412046543464,put,745.6400146484375
390.0,0.726565234375,0.01,0.02,3011.0,-0.6480961905228081,0.07118412046543464,put,745.6400146484375
395.0,0.710940390625,0.01,0.02,43.0,-0.6353571647453783,0.07118412046543464,put,745.6400146484375
400.0,0.70312796875,0.01,0.02,22.0,-0.6227783825385182,0.07118412046543464,put,745.6400146484375
405.0,0.6875031250000001,0.01,0.02,4.0,-0.6103558625399611,0.07118412046543464,put,745.6400146484375
410.0,0.6718782812500002,0.01,0.02,2.0,-0.5980857699481468,0.07118412046543464,put,745.6400146484375
415.0,0.6875031250000001,0.02,0.03,15.0,-0.585964409415802,0.07118412046543464,put,745.6400146484375
420.0,0.6757844921875001,0.02,0.03,6.0,-0.5739882183690863,0.07118412046543464,put,745.6400146484375
425.0,0.6640658593750002,0.02,0.03,9.0,-0.5621537607220835,0.07118412046543464,put,745.6400146484375
430.0,0.648441015625,0.02,0.03,15.0,-0.550457720958892,0.07118412046543464,put,745.6400146484375
435.0,0.6445348046875,0.02,0.04,851.0,-0.538896898557816,0.07118412046543464,put,745.6400146484375
440.0,0.64062859375,0.03,0.04,121.0,-0.5274682027341933,0.07118412046543464,put,745.6400146484375
445.0,0.6289099609375001,0.03,0.04,14.0,-0.5161686474802599,0.07118412046543464,put,745.6400146484375
450.0,0.6171913281250001,0.03,0.04,83.0,-0.5049953468821347,0.07118412046543464,put,745.6400146484375
455.0,0.6093789062500001,0.03,0.05,130.0,-0.49394551069554976,0.07118412046543464,put,745.6400146484375
460.0,0.6035195898437502,0.04,0.05,220.0,-0.4830164401633595,0.07118412046543464,put,745.6400146484375
465.0,0.5918009570312501,0.04,0.05,308.0,-0.47220552405914384,0.07118412046543464,put,745.6400146484375
470.0,0.57812921875,0.04,0.05,9.0,-0.4615102349423959,0.07118412046543464,put,745.6400146484375
475.0,0.57617611328125,0.05,0.06,113.0,-0.45092812561185897,0.07118412046543464,put,745.6400146484375
480.0,0.5644574804687501,0.05,0.06,81.0,-0.4404568257445636,0.07118412046543464,put,745.6400146484375
485.0,0.55273884765625,0.05,0.06,42.0,-0.430094038709017,0.07118412046543464,put,745.6400146484375
490.0,0.5488326367187502,0.06,0.07,102.0,-0.4198375385418279,0.07118412046543464,put,745.6400146484375
495.0,0.5361374511718751,0.06,0.07,140.0,-0.40968516707780994,0.07118412046543464,put,745.6400146484375
500.0,0.5273484765625001,0.06,0.08,2510.0,-0.3996348312243085,0.07118412046543464,put,745.6400146484375
505.0,0.5195360546875,0.07,0.08,278.0,-0.3896845003711403,0.07118412046543464,put,745.6400146484375
510.0,0.506840869140625,0.07,0.08,31.0,-0.37983220392812866,0.07118412046543464,put,745.6400146484375
515.0,0.5009815527343751,0.08,0.09,5.0,-0.370076028982764,0.07118412046543464,put,745.6400146484375
520.0,0.49219257812500006,0.08,0.09,9.0,-0.3604141180710271,0.07118412046543464,put,745.6400146484375
525.0,0.485356708984375,0.09,0.1,25.0,-0.3508446670548764,0.07118412046543464,put,745.6400146484375
530.0,0.47803256347656253,0.1,0.11,47.0,-0.34136592310033265,0.07118412046543464,put,745.6400146484375
535.0,0.46582565429687506,0.1,0.11,25.0,-0.3319761827504936,0.07118412046543464,put,745.6400146484375
540.0,0.4580132324218751,0.11,0.12,340.0,-0.3226737900881801,0.07118412046543464,put,745.6400146484375
545.0,0.450200810546875,0.12,0.13,141.0,-0.3134571349832561,0.07118412046543464,put,745.6400146484375
550.0,0.442388388671875,0.13,0.14,143.0,-0.3043246514199836,0.07118412046543464,put,745.6400146484375
555.0,0.4335994140625,0.14,0.15,11.0,-0.2952748159000657,0.07118412046543464,put,745.6400146484375
560.0,0.424810439453125,0.15,0.16,454.0,-0.2863061459173053,0.07118412046543464,put,745.6400146484375
565.0,0.41602146484374997,0.16,0.17,506.0,-0.2774171985000593,0.07118412046543464,put,745.6400146484375
570.0,0.4067442138671875,0.17,0.18,722.0,-0.2686065688179044,0.07118412046543464,put,745.6400146484375
575.0,0.39990834472656256,0.19,0.2,86.0,-0.2598728888491498,0.07118412046543464,put,745.6400146484375
580.0,0.39038695556640624,0.2,0.21,748.0,-0.25121482610603507,0.07118412046543464,put,745.6400146484375
585.0,0.38281867187499996,0.22,0.23,382.0,-0.24263108241464362,0.07118412046543464,put,745.6400146484375
590.0,0.37500625,0.24,0.25,53.0,-0.234120392746735,0.07118412046543464,put,745.6400146484375
595.0,0.3667055517578125,0.25,0.27,1804.0,-0.22568152410087036,0.07118412046543464,put,745.6400146484375
600.0,0.3579165771484375,0.28,0.29,499.0,-0.21731327443035378,0.07118412046543464,put,745.6400146484375
605.0,0.3491276025390625,0.3,0.31,1711.0,-0.2090144716156587,0.07118412046543464,put,745.6400146484375
610.0,0.3413151806640625,0.32,0.34,914.0,-0.20078397247914323,0.07118412046543464,put,745.6400146484375
615.0,0.3320379296875,0.35,0.36,18.0,-0.1926206618399823,0.07118412046543464,put,745.6400146484375
620.0,0.32349309326171866,0.38,0.39,110.0,-0.18452345160736294,0.07118412046543464,put,745.6400146484375
625.0,0.31592480957031244,0.42,0.43,921.0,-0.1764912799100987,0.07118412046543464,put,745.6400146484375
630.0,0.30676962768554683,0.45,0.46,1258.0,-0.16852311026092182,0.07118412046543464,put,745.6400146484375
635.0,0.29834686035156244,0.49,0.5,500.0,-0.16061793075380856,0.07118412046543464,put,745.6400146484375
640.0,0.2902903002929687,0.54,0.55,1171.0,-0.15277475329278267,0.07118412046543464,put,745.6400146484375
